"300023";"PAYVP021349";05.05.2025;"";;"";-3675,60;"EUR";-3675,60;"PAYVP021349";05.05.2025;"Settlement";"No"
"300023";"PAYVP021350";05.05.2025;"";;"";3696,84;"EUR";3696,84;"PAYVP021350";05.05.2025;"Settlement";"No"
"300023";"PAYVP021350";05.05.2025;"";;"";-3696,84;"EUR";-3696,84;"PAYVP021350";05.05.2025;"Settlement";"No"
"300023";"PAYVP021351";05.05.2025;"";;"";3716,10;"EUR";3716,10;"PAYVP021351";05.05.2025;"Settlement";"No"
"300023";"PAYVP021351";05.05.2025;"";;"";-3716,10;"EUR";-3716,10;"PAYVP021351";05.05.2025;"Settlement";"No"
"300023";"PAYVP021352";05.05.2025;"";;"";3758,40;"EUR";3758,40;"PAYVP021352";05.05.2025;"Settlement";"No"
"300023";"PAYVP021352";05.05.2025;"";;"";-3758,40;"EUR";-3758,40;"PAYVP021352";05.05.2025;"Settlement";"No"
"300023";"PAYVP021353";05.05.2025;"";;"";3847,50;"EUR";3847,50;"PAYVP021353";05.05.2025;"Settlement";"No"
"300023";"PAYVP021353";05.05.2025;"";;"";-3847,50;"EUR";-3847,50;"PAYVP021353";05.05.2025;"Settlement";"No"
"300023";"PAYVP021354";05.05.2025;"";;"";3855,60;"EUR";3855,60;"PAYVP021354";05.05.2025;"Settlement";"No"
"300023";"PAYVP021354";05.05.2025;"";;"";-3855,60;"EUR";-3855,60;"PAYVP021354";05.05.2025;"Settlement";"No"
"300023";"PAYVP021355";05.05.2025;"";;"";4062,78;"EUR";4062,78;"PAYVP021355";05.05.2025;"Settlement";"No"
"300023";"PAYVP021355";05.05.2025;"";;"";-4062,78;"EUR";-4062,78;"PAYVP021355";05.05.2025;"Settlement";"No"
"300023";"PAYVP021356";05.05.2025;"";;"";4063,50;"EUR";4063,50;"PAYVP021356";05.05.2025;"Settlement";"No"
"300023";"PAYVP021356";05.05.2025;"";;"";-4063,50;"EUR";-4063,50;"PAYVP021356";05.05.2025;"Settlement";"No"
"300023";"PAYVP021357";05.05.2025;"";;"";4080,00;"EUR";4080,00;"PAYVP021357";05.05.2025;"Settlement";"No"
"300023";"PAYVP021357";05.05.2025;"";;"";-4080,00;"EUR";-4080,00;"PAYVP021357";05.05.2025;"Settlement";"No"
"300023";"PAYVP021358";05.05.2025;"";;"";4125,45;"EUR";4125,45;"PAYVP021358";05.05.2025;"Settlement";"No"
"300023";"PAYVP021358";05.05.2025;"";;"";-4125,45;"EUR";-4125,45;"PAYVP021358";05.05.2025;"Settlement";"No"
"300023";"PAYVP021359";05.05.2025;"";;"";4140,35;"EUR";4140,35;"PAYVP021359";05.05.2025;"Settlement";"No"
"300023";"PAYVP021359";05.05.2025;"";;"";-4140,35;"EUR";-4140,35;"PAYVP021359";05.05.2025;"Settlement";"No"
"300023";"PAYVP021360";05.05.2025;"";;"";4167,93;"EUR";4167,93;"PAYVP021360";05.05.2025;"Settlement";"No"
"300023";"PAYVP021360";05.05.2025;"";;"";-4167,93;"EUR";-4167,93;"PAYVP021360";05.05.2025;"Settlement";"No"
"300023";"PAYVP021361";05.05.2025;"";;"";4320,00;"EUR";4320,00;"PAYVP021361";05.05.2025;"Settlement";"No"
"300023";"PAYVP021361";05.05.2025;"";;"";-4320,00;"EUR";-4320,00;"PAYVP021361";05.05.2025;"Settlement";"No"
"300023";"PAYVP021362";05.05.2025;"";;"";4320,00;"EUR";4320,00;"PAYVP021362";05.05.2025;"Settlement";"No"
"300023";"PAYVP021362";05.05.2025;"";;"";-4320,00;"EUR";-4320,00;"PAYVP021362";05.05.2025;"Settlement";"No"
"300023";"PAYVP021363";05.05.2025;"";;"";4394,88;"EUR";4394,88;"PAYVP021363";05.05.2025;"Settlement";"No"
"300023";"PAYVP021363";05.05.2025;"";;"";-4394,88;"EUR";-4394,88;"PAYVP021363";05.05.2025;"Settlement";"No"
"300023";"PAYVP021364";05.05.2025;"";;"";4541,40;"EUR";4541,40;"PAYVP021364";05.05.2025;"Settlement";"No"
"300023";"PAYVP021364";05.05.2025;"";;"";-4541,40;"EUR";-4541,40;"PAYVP021364";05.05.2025;"Settlement";"No"
"300023";"PAYVP021365";05.05.2025;"";;"";4567,50;"EUR";4567,50;"PAYVP021365";05.05.2025;"Settlement";"No"
"300023";"PAYVP021365";05.05.2025;"";;"";-4567,50;"EUR";-4567,50;"PAYVP021365";05.05.2025;"Settlement";"No"
"300023";"PAYVP021366";05.05.2025;"";;"";4628,05;"EUR";4628,05;"PAYVP021366";05.05.2025;"Settlement";"No"
"300023";"PAYVP021366";05.05.2025;"";;"";-4628,05;"EUR";-4628,05;"PAYVP021366";05.05.2025;"Settlement";"No"
"300023";"PAYVP021367";05.05.2025;"";;"";4793,26;"EUR";4793,26;"PAYVP021367";05.05.2025;"Settlement";"No"
"300023";"PAYVP021367";05.05.2025;"";;"";-4793,26;"EUR";-4793,26;"PAYVP021367";05.05.2025;"Settlement";"No"
"300023";"PAYVP021368";05.05.2025;"";;"";4896,00;"EUR";4896,00;"PAYVP021368";05.05.2025;"Settlement";"No"
"300023";"PAYVP021368";05.05.2025;"";;"";-4896,00;"EUR";-4896,00;"PAYVP021368";05.05.2025;"Settlement";"No"
"300023";"PAYVP021369";05.05.2025;"";;"";4927,14;"EUR";4927,14;"PAYVP021369";05.05.2025;"Settlement";"No"
"300023";"PAYVP021369";05.05.2025;"";;"";-4927,14;"EUR";-4927,14;"PAYVP021369";05.05.2025;"Settlement";"No"
"300023";"PAYVP021370";05.05.2025;"";;"";5054,40;"EUR";5054,40;"PAYVP021370";05.05.2025;"Settlement";"No"
"300023";"PAYVP021370";05.05.2025;"";;"";-5054,40;"EUR";-5054,40;"PAYVP021370";05.05.2025;"Settlement";"No"
"300023";"PAYVP021371";05.05.2025;"";;"";5103,00;"EUR";5103,00;"PAYVP021371";05.05.2025;"Settlement";"No"
"300023";"PAYVP021371";05.05.2025;"";;"";-5103,00;"EUR";-5103,00;"PAYVP021371";05.05.2025;"Settlement";"No"
"300023";"PAYVP021372";05.05.2025;"";;"";5135,54;"EUR";5135,54;"PAYVP021372";05.05.2025;"Settlement";"No"
"300023";"PAYVP021372";05.05.2025;"";;"";-5135,54;"EUR";-5135,54;"PAYVP021372";05.05.2025;"Settlement";"No"
"300023";"PAYVP021373";05.05.2025;"";;"";5324,40;"EUR";5324,40;"PAYVP021373";05.05.2025;"Settlement";"No"
"300023";"PAYVP021373";05.05.2025;"";;"";-5324,40;"EUR";-5324,40;"PAYVP021373";05.05.2025;"Settlement";"No"
"300023";"PAYVP021374";05.05.2025;"";;"";5400,00;"EUR";5400,00;"PAYVP021374";05.05.2025;"Settlement";"No"
"300023";"PAYVP021374";05.05.2025;"";;"";-5400,00;"EUR";-5400,00;"PAYVP021374";05.05.2025;"Settlement";"No"
"300023";"PAYVP021375";05.05.2025;"";;"";5405,40;"EUR";5405,40;"PAYVP021375";05.05.2025;"Settlement";"No"
"300023";"PAYVP021375";05.05.2025;"";;"";-5405,40;"EUR";-5405,40;"PAYVP021375";05.05.2025;"Settlement";"No"
"300023";"PAYVP021376";05.05.2025;"";;"";5940,00;"EUR";5940,00;"PAYVP021376";05.05.2025;"Settlement";"No"
"300023";"PAYVP021376";05.05.2025;"";;"";-5940,00;"EUR";-5940,00;"PAYVP021376";05.05.2025;"Settlement";"No"
"300023";"PAYVP021377";05.05.2025;"";;"";5940,00;"EUR";5940,00;"PAYVP021377";05.05.2025;"Settlement";"No"
"300023";"PAYVP021377";05.05.2025;"";;"";-5940,00;"EUR";-5940,00;"PAYVP021377";05.05.2025;"Settlement";"No"
"300023";"PAYVP021378";05.05.2025;"";;"";5940,00;"EUR";5940,00;"PAYVP021378";05.05.2025;"Settlement";"No"
"300023";"PAYVP021378";05.05.2025;"";;"";-5940,00;"EUR";-5940,00;"PAYVP021378";05.05.2025;"Settlement";"No"
"300023";"PAYVP021379";05.05.2025;"";;"";5940,00;"EUR";5940,00;"PAYVP021379";05.05.2025;"Settlement";"No"
"300023";"PAYVP021379";05.05.2025;"";;"";-5940,00;"EUR";-5940,00;"PAYVP021379";05.05.2025;"Settlement";"No"
"300023";"PAYVP021380";05.05.2025;"";;"";5940,00;"EUR";5940,00;"PAYVP021380";05.05.2025;"Settlement";"No"
"300023";"PAYVP021380";05.05.2025;"";;"";-5940,00;"EUR";-5940,00;"PAYVP021380";05.05.2025;"Settlement";"No"
"300023";"PAYVP021381";05.05.2025;"";;"";5940,00;"EUR";5940,00;"PAYVP021381";05.05.2025;"Settlement";"No"
"300023";"PAYVP021381";05.05.2025;"";;"";-5940,00;"EUR";-5940,00;"PAYVP021381";05.05.2025;"Settlement";"No"
"300023";"PAYVP021382";05.05.2025;"";;"";5953,50;"EUR";5953,50;"PAYVP021382";05.05.2025;"Settlement";"No"
"300023";"PAYVP021382";05.05.2025;"";;"";-5953,50;"EUR";-5953,50;"PAYVP021382";05.05.2025;"Settlement";"No"
"300023";"PAYVP021383";05.05.2025;"";;"";6008,40;"EUR";6008,40;"PAYVP021383";05.05.2025;"Settlement";"No"
"300023";"PAYVP021383";05.05.2025;"";;"";-6008,40;"EUR";-6008,40;"PAYVP021383";05.05.2025;"Settlement";"No"
"300023";"PAYVP021384";05.05.2025;"";;"";6022,44;"EUR";6022,44;"PAYVP021384";05.05.2025;"Settlement";"No"
"300023";"PAYVP021384";05.05.2025;"";;"";-6022,44;"EUR";-6022,44;"PAYVP021384";05.05.2025;"Settlement";"No"
"300023";"PAYVP021385";05.05.2025;"";;"";6038,64;"EUR";6038,64;"PAYVP021385";05.05.2025;"Settlement";"No"
"300023";"PAYVP021385";05.05.2025;"";;"";-6038,64;"EUR";-6038,64;"PAYVP021385";05.05.2025;"Settlement";"No"
"300023";"PAYVP021386";05.05.2025;"";;"";6048,00;"EUR";6048,00;"PAYVP021386";05.05.2025;"Settlement";"No"
"300023";"PAYVP021386";05.05.2025;"";;"";-6048,00;"EUR";-6048,00;"PAYVP021386";05.05.2025;"Settlement";"No"
"300023";"PAYVP021387";05.05.2025;"";;"";6097,50;"EUR";6097,50;"PAYVP021387";05.05.2025;"Settlement";"No"
"300023";"PAYVP021387";05.05.2025;"";;"";-6097,50;"EUR";-6097,50;"PAYVP021387";05.05.2025;"Settlement";"No"
"300023";"PAYVP021388";05.05.2025;"";;"";6161,42;"EUR";6161,42;"PAYVP021388";05.05.2025;"Settlement";"No"
"300023";"PAYVP021388";05.05.2025;"";;"";-6161,42;"EUR";-6161,42;"PAYVP021388";05.05.2025;"Settlement";"No"
"300023";"PAYVP021389";05.05.2025;"";;"";6170,40;"EUR";6170,40;"PAYVP021389";05.05.2025;"Settlement";"No"
"300023";"PAYVP021389";05.05.2025;"";;"";-6170,40;"EUR";-6170,40;"PAYVP021389";05.05.2025;"Settlement";"No"
"300023";"PAYVP021390";05.05.2025;"";;"";6210,00;"EUR";6210,00;"PAYVP021390";05.05.2025;"Settlement";"No"
"300023";"PAYVP021390";05.05.2025;"";;"";-6210,00;"EUR";-6210,00;"PAYVP021390";05.05.2025;"Settlement";"No"
"300023";"PAYVP021391";05.05.2025;"";;"";6253,20;"EUR";6253,20;"PAYVP021391";05.05.2025;"Settlement";"No"
"300023";"PAYVP021391";05.05.2025;"";;"";-6253,20;"EUR";-6253,20;"PAYVP021391";05.05.2025;"Settlement";"No"
"300023";"PAYVP021392";05.05.2025;"";;"";6264,00;"EUR";6264,00;"PAYVP021392";05.05.2025;"Settlement";"No"
"300023";"PAYVP021392";05.05.2025;"";;"";-6264,00;"EUR";-6264,00;"PAYVP021392";05.05.2025;"Settlement";"No"
"300023";"PAYVP021393";05.05.2025;"";;"";6281,82;"EUR";6281,82;"PAYVP021393";05.05.2025;"Settlement";"No"
"300023";"PAYVP021393";05.05.2025;"";;"";-6281,82;"EUR";-6281,82;"PAYVP021393";05.05.2025;"Settlement";"No"
"300023";"PAYVP021394";05.05.2025;"";;"";6286,32;"EUR";6286,32;"PAYVP021394";05.05.2025;"Settlement";"No"
"300023";"PAYVP021394";05.05.2025;"";;"";-6286,32;"EUR";-6286,32;"PAYVP021394";05.05.2025;"Settlement";"No"
"300023";"PAYVP021395";05.05.2025;"";;"";6366,00;"EUR";6366,00;"PAYVP021395";05.05.2025;"Settlement";"No"
"300023";"PAYVP021395";05.05.2025;"";;"";-6366,00;"EUR";-6366,00;"PAYVP021395";05.05.2025;"Settlement";"No"
"300023";"PAYVP021396";05.05.2025;"";;"";6418,08;"EUR";6418,08;"PAYVP021396";05.05.2025;"Settlement";"No"
"300023";"PAYVP021396";05.05.2025;"";;"";-6418,08;"EUR";-6418,08;"PAYVP021396";05.05.2025;"Settlement";"No"
"300023";"PAYVP021397";05.05.2025;"";;"";6425,10;"EUR";6425,10;"PAYVP021397";05.05.2025;"Settlement";"No"
"300023";"PAYVP021397";05.05.2025;"";;"";-6425,10;"EUR";-6425,10;"PAYVP021397";05.05.2025;"Settlement";"No"
"300023";"PAYVP021398";05.05.2025;"";;"";6480,00;"EUR";6480,00;"PAYVP021398";05.05.2025;"Settlement";"No"
"300023";"PAYVP021398";05.05.2025;"";;"";-6480,00;"EUR";-6480,00;"PAYVP021398";05.05.2025;"Settlement";"No"
"300023";"PAYVP021399";05.05.2025;"";;"";6480,00;"EUR";6480,00;"PAYVP021399";05.05.2025;"Settlement";"No"
"300023";"PAYVP021399";05.05.2025;"";;"";-6480,00;"EUR";-6480,00;"PAYVP021399";05.05.2025;"Settlement";"No"
"300023";"PAYVP021400";05.05.2025;"";;"";6480,00;"EUR";6480,00;"PAYVP021400";05.05.2025;"Settlement";"No"
"300023";"PAYVP021400";05.05.2025;"";;"";-6480,00;"EUR";-6480,00;"PAYVP021400";05.05.2025;"Settlement";"No"
"300023";"PAYVP021401";05.05.2025;"";;"";6480,00;"EUR";6480,00;"PAYVP021401";05.05.2025;"Settlement";"No"
"300023";"PAYVP021401";05.05.2025;"";;"";-6480,00;"EUR";-6480,00;"PAYVP021401";05.05.2025;"Settlement";"No"
"300023";"PAYVP021402";05.05.2025;"";;"";6480,00;"EUR";6480,00;"PAYVP021402";05.05.2025;"Settlement";"No"
"300023";"PAYVP021402";05.05.2025;"";;"";-6480,00;"EUR";-6480,00;"PAYVP021402";05.05.2025;"Settlement";"No"
"300023";"PAYVP021403";05.05.2025;"";;"";6480,00;"EUR";6480,00;"PAYVP021403";05.05.2025;"Settlement";"No"
"300023";"PAYVP021403";05.05.2025;"";;"";-6480,00;"EUR";-6480,00;"PAYVP021403";05.05.2025;"Settlement";"No"
"300023";"PAYVP021404";05.05.2025;"";;"";6486,48;"EUR";6486,48;"PAYVP021404";05.05.2025;"Settlement";"No"
"300023";"PAYVP021404";05.05.2025;"";;"";-6486,48;"EUR";-6486,48;"PAYVP021404";05.05.2025;"Settlement";"No"
"300023";"PAYVP021405";05.05.2025;"";;"";6493,50;"EUR";6493,50;"PAYVP021405";05.05.2025;"Settlement";"No"
"300023";"PAYVP021405";05.05.2025;"";;"";-6493,50;"EUR";-6493,50;"PAYVP021405";05.05.2025;"Settlement";"No"
"300023";"PAYVP021406";05.05.2025;"";;"";6529,68;"EUR";6529,68;"PAYVP021406";05.05.2025;"Settlement";"No"
"300023";"PAYVP021406";05.05.2025;"";;"";-6529,68;"EUR";-6529,68;"PAYVP021406";05.05.2025;"Settlement";"No"
"300023";"PAYVP021407";05.05.2025;"";;"";6534,00;"EUR";6534,00;"PAYVP021407";05.05.2025;"Settlement";"No"
"300023";"PAYVP021407";05.05.2025;"";;"";-6534,00;"EUR";-6534,00;"PAYVP021407";05.05.2025;"Settlement";"No"
"300023";"PAYVP021408";05.05.2025;"";;"";6534,00;"EUR";6534,00;"PAYVP021408";05.05.2025;"Settlement";"No"
"300023";"PAYVP021408";05.05.2025;"";;"";-6534,00;"EUR";-6534,00;"PAYVP021408";05.05.2025;"Settlement";"No"
"300023";"PAYVP021409";05.05.2025;"";;"";6540,48;"EUR";6540,48;"PAYVP021409";05.05.2025;"Settlement";"No"
"300023";"PAYVP021409";05.05.2025;"";;"";-6540,48;"EUR";-6540,48;"PAYVP021409";05.05.2025;"Settlement";"No"
"300023";"PAYVP021410";05.05.2025;"";;"";6543,90;"EUR";6543,90;"PAYVP021410";05.05.2025;"Settlement";"No"
"300023";"PAYVP021410";05.05.2025;"";;"";-6543,90;"EUR";-6543,90;"PAYVP021410";05.05.2025;"Settlement";"No"
"300023";"PAYVP021411";05.05.2025;"";;"";6548,40;"EUR";6548,40;"PAYVP021411";05.05.2025;"Settlement";"No"
"300023";"PAYVP021411";05.05.2025;"";;"";-6548,40;"EUR";-6548,40;"PAYVP021411";05.05.2025;"Settlement";"No"
"300023";"PAYVP021412";05.05.2025;"";;"";6568,20;"EUR";6568,20;"PAYVP021412";05.05.2025;"Settlement";"No"
"300023";"PAYVP021412";05.05.2025;"";;"";-6568,20;"EUR";-6568,20;"PAYVP021412";05.05.2025;"Settlement";"No"
"300023";"PAYVP021413";05.05.2025;"";;"";6603,30;"EUR";6603,30;"PAYVP021413";05.05.2025;"Settlement";"No"
"300023";"PAYVP021413";05.05.2025;"";;"";-6603,30;"EUR";-6603,30;"PAYVP021413";05.05.2025;"Settlement";"No"
"300023";"PAYVP021414";05.05.2025;"";;"";6603,48;"EUR";6603,48;"PAYVP021414";05.05.2025;"Settlement";"No"
"300023";"PAYVP021414";05.05.2025;"";;"";-6603,48;"EUR";-6603,48;"PAYVP021414";05.05.2025;"Settlement";"No"
"300023";"PAYVP021415";05.05.2025;"";;"";6687,90;"EUR";6687,90;"PAYVP021415";05.05.2025;"Settlement";"No"
"300023";"PAYVP021415";05.05.2025;"";;"";-6687,90;"EUR";-6687,90;"PAYVP021415";05.05.2025;"Settlement";"No"
"300023";"PAYVP021416";05.05.2025;"";;"";6704,28;"EUR";6704,28;"PAYVP021416";05.05.2025;"Settlement";"No"
"300023";"PAYVP021416";05.05.2025;"";;"";-6704,28;"EUR";-6704,28;"PAYVP021416";05.05.2025;"Settlement";"No"
"300023";"PAYVP021417";05.05.2025;"";;"";6797,70;"EUR";6797,70;"PAYVP021417";05.05.2025;"Settlement";"No"
"300023";"PAYVP021417";05.05.2025;"";;"";-6797,70;"EUR";-6797,70;"PAYVP021417";05.05.2025;"Settlement";"No"
"300023";"PAYVP021418";05.05.2025;"";;"";6827,76;"EUR";6827,76;"PAYVP021418";05.05.2025;"Settlement";"No"
"300023";"PAYVP021418";05.05.2025;"";;"";-6827,76;"EUR";-6827,76;"PAYVP021418";05.05.2025;"Settlement";"No"
"300023";"PAYVP021419";05.05.2025;"";;"";6907,68;"EUR";6907,68;"PAYVP021419";05.05.2025;"Settlement";"No"
"300023";"PAYVP021419";05.05.2025;"";;"";-6907,68;"EUR";-6907,68;"PAYVP021419";05.05.2025;"Settlement";"No"
"300023";"PAYVP021420";05.05.2025;"";;"";6912,00;"EUR";6912,00;"PAYVP021420";05.05.2025;"Settlement";"No"
"300023";"PAYVP021420";05.05.2025;"";;"";-6912,00;"EUR";-6912,00;"PAYVP021420";05.05.2025;"Settlement";"No"
"300023";"PAYVP021421";05.05.2025;"";;"";7010,28;"EUR";7010,28;"PAYVP021421";05.05.2025;"Settlement";"No"
"300023";"PAYVP021421";05.05.2025;"";;"";-7010,28;"EUR";-7010,28;"PAYVP021421";05.05.2025;"Settlement";"No"
"300023";"PAYVP021422";05.05.2025;"";;"";7026,48;"EUR";7026,48;"PAYVP021422";05.05.2025;"Settlement";"No"
"300023";"PAYVP021422";05.05.2025;"";;"";-7026,48;"EUR";-7026,48;"PAYVP021422";05.05.2025;"Settlement";"No"
"300023";"PAYVP021423";05.05.2025;"";;"";7108,20;"EUR";7108,20;"PAYVP021423";05.05.2025;"Settlement";"No"
"300023";"PAYVP021423";05.05.2025;"";;"";-7108,20;"EUR";-7108,20;"PAYVP021423";05.05.2025;"Settlement";"No"
"300023";"PAYVP021424";05.05.2025;"";;"";7119,36;"EUR";7119,36;"PAYVP021424";05.05.2025;"Settlement";"No"
"300023";"PAYVP021424";05.05.2025;"";;"";-7119,36;"EUR";-7119,36;"PAYVP021424";05.05.2025;"Settlement";"No"
"300023";"PAYVP021425";05.05.2025;"";;"";7214,40;"EUR";7214,40;"PAYVP021425";05.05.2025;"Settlement";"No"
"300023";"PAYVP021425";05.05.2025;"";;"";-7214,40;"EUR";-7214,40;"PAYVP021425";05.05.2025;"Settlement";"No"
"300023";"PAYVP021426";05.05.2025;"";;"";7224,05;"EUR";7224,05;"PAYVP021426";05.05.2025;"Settlement";"No"
"300023";"PAYVP021426";05.05.2025;"";;"";-7224,05;"EUR";-7224,05;"PAYVP021426";05.05.2025;"Settlement";"No"
"300023";"PAYVP021427";05.05.2025;"";;"";7492,80;"EUR";7492,80;"PAYVP021427";05.05.2025;"Settlement";"No"
"300023";"PAYVP021427";05.05.2025;"";;"";-7492,80;"EUR";-7492,80;"PAYVP021427";05.05.2025;"Settlement";"No"
"300023";"PAYVP021428";05.05.2025;"";;"";7732,80;"EUR";7732,80;"PAYVP021428";05.05.2025;"Settlement";"No"
"300023";"PAYVP021428";05.05.2025;"";;"";-7732,80;"EUR";-7732,80;"PAYVP021428";05.05.2025;"Settlement";"No"
"300023";"PAYVP021429";05.05.2025;"";;"";7805,80;"EUR";7805,80;"PAYVP021429";05.05.2025;"Settlement";"No"
"300023";"PAYVP021429";05.05.2025;"";;"";-7805,80;"EUR";-7805,80;"PAYVP021429";05.05.2025;"Settlement";"No"
"300023";"PAYVP021430";05.05.2025;"";;"";7889,10;"EUR";7889,10;"PAYVP021430";05.05.2025;"Settlement";"No"
"300023";"PAYVP021430";05.05.2025;"";;"";-7889,10;"EUR";-7889,10;"PAYVP021430";05.05.2025;"Settlement";"No"
"300023";"PAYVP021431";05.05.2025;"";;"";8134,65;"EUR";8134,65;"PAYVP021431";05.05.2025;"Settlement";"No"
"300023";"PAYVP021431";05.05.2025;"";;"";-8134,65;"EUR";-8134,65;"PAYVP021431";05.05.2025;"Settlement";"No"
"300023";"PAYVP021432";05.05.2025;"";;"";9091,20;"EUR";9091,20;"PAYVP021432";05.05.2025;"Settlement";"No"
"300023";"PAYVP021432";05.05.2025;"";;"";-9091,20;"EUR";-9091,20;"PAYVP021432";05.05.2025;"Settlement";"No"
"300023";"PAYVP021433";05.05.2025;"";;"";9091,20;"EUR";9091,20;"PAYVP021433";05.05.2025;"Settlement";"No"
"300023";"PAYVP021433";05.05.2025;"";;"";-9091,20;"EUR";-9091,20;"PAYVP021433";05.05.2025;"Settlement";"No"
"300023";"PAYVP021434";05.05.2025;"";;"";10293,00;"EUR";10293,00;"PAYVP021434";05.05.2025;"Settlement";"No"
"300023";"PAYVP021434";05.05.2025;"";;"";-10293,00;"EUR";-10293,00;"PAYVP021434";05.05.2025;"Settlement";"No"
"300023";"PAYVP021435";05.05.2025;"";;"";10415,52;"EUR";10415,52;"PAYVP021435";05.05.2025;"Settlement";"No"
"300023";"PAYVP021435";05.05.2025;"";;"";-10415,52;"EUR";-10415,52;"PAYVP021435";05.05.2025;"Settlement";"No"
"300023";"PAYVP021436";05.05.2025;"";;"";10713,60;"EUR";10713,60;"PAYVP021436";05.05.2025;"Settlement";"No"
"300023";"PAYVP021436";05.05.2025;"";;"";-10713,60;"EUR";-10713,60;"PAYVP021436";05.05.2025;"Settlement";"No"
"300023";"PAYVP021437";05.05.2025;"";;"";10713,60;"EUR";10713,60;"PAYVP021437";05.05.2025;"Settlement";"No"
"300023";"PAYVP021437";05.05.2025;"";;"";-10713,60;"EUR";-10713,60;"PAYVP021437";05.05.2025;"Settlement";"No"
"300023";"PAYVP021438";05.05.2025;"";;"";10713,60;"EUR";10713,60;"PAYVP021438";05.05.2025;"Settlement";"No"
"300023";"PAYVP021438";05.05.2025;"";;"";-10713,60;"EUR";-10713,60;"PAYVP021438";05.05.2025;"Settlement";"No"
"300023";"PAYVP021439";05.05.2025;"";;"";11583,00;"EUR";11583,00;"PAYVP021439";05.05.2025;"Settlement";"No"
"300023";"PAYVP021439";05.05.2025;"";;"";-11583,00;"EUR";-11583,00;"PAYVP021439";05.05.2025;"Settlement";"No"
"300023";"PAYVP021440";05.05.2025;"";;"";13510,48;"EUR";13510,48;"PAYVP021440";05.05.2025;"Settlement";"No"
"300023";"PAYVP021440";05.05.2025;"";;"";-13510,48;"EUR";-13510,48;"PAYVP021440";05.05.2025;"Settlement";"No"
"300023";"PAYVP021441";05.05.2025;"";;"";284101,02;"EUR";284101,02;"PAYVP021441";05.05.2025;"Settlement";"No"
"300023";"PAYVP021441";05.05.2025;"";;"";-284101,02;"EUR";-284101,02;"PAYVP021441";05.05.2025;"Settlement";"No"
"300023";"VPAY007920";05.05.2025;"";05.05.2025;"";1131064,28;"EUR";1131064,28;"PI040322";05.05.2025;"Payment";"Yes"
"300048";"PAYVP021457";05.05.2025;"";;"";218,27;"EUR";218,27;"PAYVP021457";05.05.2025;"Settlement";"No"
"300048";"PAYVP021457";05.05.2025;"";;"";-218,27;"EUR";-218,27;"PAYVP021457";05.05.2025;"Settlement";"No"
"300048";"PAYVP021457";05.05.2025;"";;"";6,75;"EUR";6,75;"PI041628";05.05.2025;"CashDiscount";"Yes"
"300048";"VPAY007953";05.05.2025;"";05.05.2025;"";218,27;"EUR";218,27;"PI041628";05.05.2025;"Payment";"Yes"
"300052";"PAYVP021443";05.05.2025;"";;"";430,84;"EUR";430,84;"PAYVP021443";05.05.2025;"Settlement";"No"
"300052";"PAYVP021443";05.05.2025;"";;"";-430,84;"EUR";-430,84;"PAYVP021443";05.05.2025;"Settlement";"No"
"300052";"PAYVP021443";05.05.2025;"";;"";11,64;"EUR";11,64;"PI041486";05.05.2025;"CashDiscount";"Yes"
"300052";"VPAY007922";05.05.2025;"";05.05.2025;"";430,84;"EUR";430,84;"PI041486";05.05.2025;"Payment";"Yes"
"300058";"VPAY007923";05.05.2025;"";05.05.2025;"";109,49;"EUR";109,49;"PI041435";05.05.2025;"Payment";"Yes"
"300061";"PAYVP021444";05.05.2025;"";;"";5656,14;"EUR";5656,14;"PAYVP021444";05.05.2025;"Settlement";"No"
"300061";"PAYVP021444";05.05.2025;"";;"";-5656,14;"EUR";-5656,14;"PAYVP021444";05.05.2025;"Settlement";"No"
"300061";"VPAY007924";05.05.2025;"";05.05.2025;"";5656,14;"EUR";5656,14;"PI041580";05.05.2025;"Payment";"Yes"
"300074";"VPAY007925";05.05.2025;"";05.05.2025;"";9571,47;"EUR";9571,47;"PI041737";05.05.2025;"Payment";"Yes"
"300084";"PAYVP021445";05.05.2025;"";;"";43052,72;"EUR";43052,72;"PAYVP021445";05.05.2025;"Settlement";"No"
"300084";"PAYVP021445";05.05.2025;"";;"";-43052,72;"EUR";-43052,72;"PAYVP021445";05.05.2025;"Settlement";"No"
"300084";"PAYVP021446";05.05.2025;"";;"";45045,64;"EUR";45045,64;"PAYVP021446";05.05.2025;"Settlement";"No"
"300084";"PAYVP021446";05.05.2025;"";;"";-45045,64;"EUR";-45045,64;"PAYVP021446";05.05.2025;"Settlement";"No"
"300084";"PAYVP021447";05.05.2025;"";;"";85620,54;"EUR";85620,54;"PAYVP021447";05.05.2025;"Settlement";"No"
"300084";"PAYVP021447";05.05.2025;"";;"";-85620,54;"EUR";-85620,54;"PAYVP021447";05.05.2025;"Settlement";"No"
"300084";"PAYVP021448";05.05.2025;"";;"";90055,13;"EUR";90055,13;"PAYVP021448";05.05.2025;"Settlement";"No"
"300084";"PAYVP021448";05.05.2025;"";;"";-90055,13;"EUR";-90055,13;"PAYVP021448";05.05.2025;"Settlement";"No"
"300084";"PI041910";05.05.2025;"";02.05.2025;"2% Skonto als Rabatt abgezogen";-42290,73;"EUR";-42290,73;"VPAY008009";12.05.2025;"Purch";"Yes"
